Source_ID,Source_Name,Source_E/I,Target_ID,Target_Name,Target_E/I,Type,Layers,Neurite,Neurite ID,Potential synapses,Number of contacts,Probability,Connection?,ES,ES PMID,RefIDs,Notes
4012,CA1 Neurogliaform (-)3000,I,4005,CA1 LMR (-)3300,I,L,CA1:SLM,CA1:SLM:Both,54,0.012427528,8.674005789,0.001432732,,,,,
4012,CA1 Neurogliaform (-)3000,I,4004,CA1 LMR Projecting (-)3300p,I,L,CA1:SLM,CA1:All:Both,51,0.020044624,8.558504892,0.002342071,,,,,
4012,CA1 Neurogliaform (-)3000,I,4004,CA1 LMR Projecting (-)3300p,I,L,CA1:SLM,CA1:SLM:Both,54,0.020044624,8.558504892,0.002342071,,,,,
4012,CA1 Neurogliaform (-)3000,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,L,CA1:SLM,CA1:All:Both,51,0.018389423,11.33308522,0.001622632,,,,,
4012,CA1 Neurogliaform (-)3000,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,L,CA1:SLM,CA1:SLM:Both,54,0.018389423,11.33308522,0.001622632,,,,,
4012,CA1 Neurogliaform (-)3000,I,4055,CA1 Oriens/Alveus (-)2233,I,L,CA1:SLM,CA1:All:Both,51,0.016236288,10.43212715,0.001556374,,,,,
4012,CA1 Neurogliaform (-)3000,I,4055,CA1 Oriens/Alveus (-)2233,I,L,CA1:SLM,CA1:SLM:Both,54,0.016236288,10.43212715,0.001556374,,,,,
4012,CA1 Neurogliaform (-)3000,I,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,L,CA1:SLM,CA1:All:Both,51,0.01914494,7.97713906,0.002399976,,,,,
4012,CA1 Neurogliaform (-)3000,I,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,L,CA1:SLM,CA1:SLM:Both,54,0.01914494,7.97713906,0.002399976,,,,,
4012,CA1 Neurogliaform (-)3000,I,4003,CA1 Quadrilaminar (-)3333,I,L,CA1:SLM,CA1:All:Both,51,0.016463704,8.377663154,0.00196519,,,,,
4012,CA1 Neurogliaform (-)3000,I,4003,CA1 Quadrilaminar (-)3333,I,L,CA1:SLM,CA1:SLM:Both,54,0.016463704,8.377663154,0.00196519,,,,,
4012,CA1 Neurogliaform (-)3000,I,4013,CA1 Radial Trilaminar (-)2333,I,L,CA1:SLM,CA1:All:Both,51,0.007439445,4.715352024,0.001577707,,,,,
4012,CA1 Neurogliaform (-)3000,I,4013,CA1 Radial Trilaminar (-)2333,I,L,CA1:SLM,CA1:SLM:Both,54,0.007439445,4.715352024,0.001577707,,,,,
4069,CA1 O-LM (-)1002,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SLM,CA1:All:Both,51,0.028570631,13.8272745,0.002066252,,,,,
4069,CA1 O-LM (-)1002,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SLM,CA1:SLM:Both,54,0.028570631,13.8272745,0.002066252,,,,,
4069,CA1 O-LM (-)1002,I,4078,CA1 Basket (-)2232,I,L,CA1:SLM,CA1:All:Both,51,0.011931328,7.432194086,0.001605357,1,1,18184315;,1007194,
4069,CA1 O-LM (-)1002,I,4078,CA1 Basket (-)2232,I,L,CA1:SLM,CA1:SLM:Both,54,0.011931328,7.432194086,0.001605357,,,,,
4069,CA1 O-LM (-)1002,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SLM,CA1:All:Both,51,0.023033217,11.59612837,0.001986285,,,,,
4069,CA1 O-LM (-)1002,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SLM,CA1:SLM:Both,54,0.023033217,11.59612837,0.001986285,,,,,
4069,CA1 O-LM (-)1002,I,4012,CA1 Neurogliaform (-)3000,I,L,CA1:SLM,CA1:All:Both,51,0.050820523,25.39655236,0.00200108,1,1,18184315;,1007194,
4069,CA1 O-LM (-)1002,I,4012,CA1 Neurogliaform (-)3000,I,L,CA1:SLM,CA1:SLM:Both,54,0.050820523,25.39655236,0.00200108,,,,,
4069,CA1 O-LM (-)1002,I,4006,CA1 Perforant Path-Assoc (-)3200p,I,L,CA1:SLM,CA1:All:Both,51,0.016061294,7.634214478,0.002103857,1,1,18184315;,1007194,
4069,CA1 O-LM (-)1002,I,4006,CA1 Perforant Path-Assoc (-)3200p,I,L,CA1:SLM,CA1:SLM:Both,54,0.016061294,7.634214478,0.002103857,,,,,
4069,CA1 O-LM (-)1002,I,4015,CA1 Schaffer Collateral-Assoc (-)2311,I,L,CA1:SLM,CA1:All:Both,51,0.007927267,4.998113118,0.001586052,1,1,18184315;,1007194,
4069,CA1 O-LM (-)1002,I,4015,CA1 Schaffer Collateral-Assoc (-)2311,I,L,CA1:SLM,CA1:SLM:Both,54,0.007927267,4.998113118,0.001586052,,,,,
4069,CA1 O-LM (-)1002,I,4000,CA1 Pyramidal (+)2223p,E,L,CA1:SLM,CA1:All:Both,51,0.01907801,9.954207323,0.001916578,1,1,9490837;,1002017; 1003645; 1000573; 1000591; 1000618; 1003024; 1003162; 1003024; 1003177; 1003406; 1003738; 1004030; 1000630; 1000645; 1000592; 1003649; 1000547; 1007114; 1007116; 1007118; 1007150,
4069,CA1 O-LM (-)1002,I,4000,CA1 Pyramidal (+)2223p,E,L,CA1:SLM,CA1:SLM:Both,54,0.01907801,9.954207323,0.001916578,,,,,
4069,CA1 O-LM (-)1002,I,4094,CA1 Cajal-Retzius (+)3000,E,L,CA1:SLM,CA1:All:Both,51,0.008231996,5.68118805,0.001448992,1,,,1007206,
4069,CA1 O-LM (-)1002,I,4094,CA1 Cajal-Retzius (+)3000,E,L,CA1:SLM,CA1:SLM:Both,54,0.008231996,5.68118805,0.001448992,,,,,
4069,CA1 O-LM (-)1002,I,4054,CA1 Radiatum Giant (+)2201,E,L,CA1:SLM,CA1:All:Both,51,0.015156712,7.538002677,0.002010707,,,,,
4069,CA1 O-LM (-)1002,I,4054,CA1 Radiatum Giant (+)2201,E,L,CA1:SLM,CA1:SLM:Both,54,0.015156712,7.538002677,0.002010707,,,,,
4069,CA1 O-LM (-)1002,I,4022,CA1 Interneuron Specific LMO-O (-)2003,I,L,CA1:SLM,CA1:All:Both,51,0.01555118,7.607412747,0.002044214,,,,,
4069,CA1 O-LM (-)1002,I,4022,CA1 Interneuron Specific LMO-O (-)2003,I,L,CA1:SLM,CA1:SLM:Both,54,0.01555118,7.607412747,0.002044214,,,,,
4069,CA1 O-LM (-)1002,I,4021,CA1 Interneuron Specific LM-R (-)2100,I,L,CA1:SLM,CA1:All:Both,51,0.008520517,5.470161952,0.001557635,,,,,
4069,CA1 O-LM (-)1002,I,4021,CA1 Interneuron Specific LM-R (-)2100,I,L,CA1:SLM,CA1:SLM:Both,54,0.008520517,5.470161952,0.001557635,,,,,
4069,CA1 O-LM (-)1002,I,4056,CA1 Interneuron Specific LMR-R (-)2300,I,L,CA1:SLM,CA1:All:Both,51,0.008711876,5.463819628,0.001594466,,,,,
4069,CA1 O-LM (-)1002,I,4056,CA1 Interneuron Specific LMR-R (-)2300,I,L,CA1:SLM,CA1:SLM:Both,54,0.008711876,5.463819628,0.001594466,,,,,
4069,CA1 O-LM (-)1002,I,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,L,CA1:SLM,CA1:All:Both,51,0.008057975,4.562121504,0.001766278,,,,,
4069,CA1 O-LM (-)1002,I,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,L,CA1:SLM,CA1:SLM:Both,54,0.008057975,4.562121504,0.001766278,,,,,
4069,CA1 O-LM (-)1002,I,4005,CA1 LMR (-)3300,I,L,CA1:SLM,CA1:All:Both,51,0.01104085,6.822569392,0.001618283,,,,,
4069,CA1 O-LM (-)1002,I,4005,CA1 LMR (-)3300,I,L,CA1:SLM,CA1:SLM:Both,54,0.01104085,6.822569392,0.001618283,,,,,
4069,CA1 O-LM (-)1002,I,4004,CA1 LMR Projecting (-)3300p,I,L,CA1:SLM,CA1:All:Both,51,0.017808022,7.080517825,0.002515073,,,,,
4069,CA1 O-LM (-)1002,I,4004,CA1 LMR Projecting (-)3300p,I,L,CA1:SLM,CA1:SLM:Both,54,0.017808022,7.080517825,0.002515073,,,,,
4069,CA1 O-LM (-)1002,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,L,CA1:SLM,CA1:All:Both,51,0.01633751,8.944538912,0.001826535,,,,,
4069,CA1 O-LM (-)1002,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,L,CA1:SLM,CA1:SLM:Both,54,0.01633751,8.944538912,0.001826535,,,,,
4069,CA1 O-LM (-)1002,I,4055,CA1 Oriens/Alveus (-)2233,I,L,CA1:SLM,CA1:All:Both,51,0.014424624,8.218953903,0.001755044,,,,,
4069,CA1 O-LM (-)1002,I,4055,CA1 Oriens/Alveus (-)2233,I,L,CA1:SLM,CA1:SLM:Both,54,0.014424624,8.218953903,0.001755044,,,,,
4069,CA1 O-LM (-)1002,I,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,L,CA1:SLM,CA1:All:Both,51,0.017008725,6.630677585,0.002565156,,,,,
4069,CA1 O-LM (-)1002,I,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,L,CA1:SLM,CA1:SLM:Both,54,0.017008725,6.630677585,0.002565156,,,,,
4069,CA1 O-LM (-)1002,I,4003,CA1 Quadrilaminar (-)3333,I,L,CA1:SLM,CA1:All:Both,51,0.014626664,6.831235993,0.002141145,,,,,
4069,CA1 O-LM (-)1002,I,4003,CA1 Quadrilaminar (-)3333,I,L,CA1:SLM,CA1:SLM:Both,54,0.014626664,6.831235993,0.002141145,,,,,
4069,CA1 O-LM (-)1002,I,4013,CA1 Radial Trilaminar (-)2333,I,L,CA1:SLM,CA1:All:Both,51,0.006609343,3.89992659,0.001694735,,,,,
4069,CA1 O-LM (-)1002,I,4013,CA1 Radial Trilaminar (-)2333,I,L,CA1:SLM,CA1:SLM:Both,54,0.006609343,3.89992659,0.001694735,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SLM,CA1:All:Both,51,0.031850776,5.28391151,0.006027878,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SLM,CA1:SLM:Both,54,0.031850776,5.28391151,0.006027878,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4078,CA1 Basket (-)2232,I,L,CA1:SLM,CA1:All:Both,51,0.013301143,2.870521056,0.004633703,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4078,CA1 Basket (-)2232,I,L,CA1:SLM,CA1:SLM:Both,54,0.013301143,2.870521056,0.004633703,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SLM,CA1:All:Both,51,0.025677621,4.497665087,0.0057091,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SLM,CA1:SLM:Both,54,0.025677621,4.497665087,0.0057091,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4012,CA1 Neurogliaform (-)3000,I,L,CA1:SLM,CA1:All:Both,51,0.056655141,8.734447068,0.006486403,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4012,CA1 Neurogliaform (-)3000,I,L,CA1:SLM,CA1:SLM:Both,54,0.056655141,8.734447068,0.006486403,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4006,CA1 Perforant Path-Assoc (-)3200p,I,L,CA1:SLM,CA1:All:Both,51,0.017905264,3.314874396,0.005401491,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4006,CA1 Perforant Path-Assoc (-)3200p,I,L,CA1:SLM,CA1:SLM:Both,54,0.017905264,3.314874396,0.005401491,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4015,CA1 Schaffer Collateral-Assoc (-)2311,I,L,CA1:SLM,CA1:All:Both,51,0.008837382,2.211128582,0.003996775,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4015,CA1 Schaffer Collateral-Assoc (-)2311,I,L,CA1:SLM,CA1:SLM:Both,54,0.008837382,2.211128582,0.003996775,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4000,CA1 Pyramidal (+)2223p,E,L,CA1:SLM,CA1:All:Both,51,0.021268324,3.85693066,0.005514313,1,,,1003711; 1000573; 1000618; 1004030; 1000630; 1000645; 1000592,
4006,CA1 Perforant Path-Associated (-)3200p,I,4000,CA1 Pyramidal (+)2223p,E,L,CA1:SLM,CA1:SLM:Both,54,0.021268324,3.85693066,0.005514313,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4094,CA1 Cajal-Retzius (+)3000,E,L,CA1:SLM,CA1:All:Both,51,0.009177098,2.297573293,0.003994257,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4094,CA1 Cajal-Retzius (+)3000,E,L,CA1:SLM,CA1:SLM:Both,54,0.009177098,2.297573293,0.003994257,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4054,CA1 Radiatum Giant (+)2201,E,L,CA1:SLM,CA1:All:Both,51,0.016896828,3.213929345,0.005257374,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4054,CA1 Radiatum Giant (+)2201,E,L,CA1:SLM,CA1:SLM:Both,54,0.016896828,3.213929345,0.005257374,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4022,CA1 Interneuron Specific LMO-O (-)2003,I,L,CA1:SLM,CA1:All:Both,51,0.017336584,3.298388388,0.005256077,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4022,CA1 Interneuron Specific LMO-O (-)2003,I,L,CA1:SLM,CA1:SLM:Both,54,0.017336584,3.298388388,0.005256077,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4021,CA1 Interneuron Specific LM-R (-)2100,I,L,CA1:SLM,CA1:All:Both,51,0.009498743,2.315663652,0.004101953,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4021,CA1 Interneuron Specific LM-R (-)2100,I,L,CA1:SLM,CA1:SLM:Both,54,0.009498743,2.315663652,0.004101953,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4056,CA1 Interneuron Specific LMR-R (-)2300,I,L,CA1:SLM,CA1:All:Both,51,0.009712072,2.336783172,0.004156172,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4056,CA1 Interneuron Specific LMR-R (-)2300,I,L,CA1:SLM,CA1:SLM:Both,54,0.009712072,2.336783172,0.004156172,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,L,CA1:SLM,CA1:All:Both,51,0.008983097,2.185736396,0.004109872,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,L,CA1:SLM,CA1:SLM:Both,54,0.008983097,2.185736396,0.004109872,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4005,CA1 LMR (-)3300,I,L,CA1:SLM,CA1:All:Both,51,0.012308431,2.707074793,0.004546764,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4005,CA1 LMR (-)3300,I,L,CA1:SLM,CA1:SLM:Both,54,0.012308431,2.707074793,0.004546764,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4004,CA1 LMR Projecting (-)3300p,I,L,CA1:SLM,CA1:All:Both,51,0.01985253,3.419780025,0.005805207,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4004,CA1 LMR Projecting (-)3300p,I,L,CA1:SLM,CA1:SLM:Both,54,0.01985253,3.419780025,0.005805207,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,L,CA1:SLM,CA1:All:Both,51,0.018213191,3.475394716,0.005240611,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,L,CA1:SLM,CA1:SLM:Both,54,0.018213191,3.475394716,0.005240611,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4055,CA1 Oriens/Alveus (-)2233,I,L,CA1:SLM,CA1:All:Both,51,0.016080691,3.199198026,0.005026476,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4055,CA1 Oriens/Alveus (-)2233,I,L,CA1:SLM,CA1:SLM:Both,54,0.016080691,3.199198026,0.005026476,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,L,CA1:SLM,CA1:All:Both,51,0.018961468,3.275074285,0.00578963,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,L,CA1:SLM,CA1:SLM:Both,54,0.018961468,3.275074285,0.00578963,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4003,CA1 Quadrilaminar (-)3333,I,L,CA1:SLM,CA1:All:Both,51,0.016305926,3.084615437,0.00528621,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4003,CA1 Quadrilaminar (-)3333,I,L,CA1:SLM,CA1:SLM:Both,54,0.016305926,3.084615437,0.00528621,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4013,CA1 Radial Trilaminar (-)2333,I,L,CA1:SLM,CA1:All:Both,51,0.00736815,1.970357504,0.003739499,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,4013,CA1 Radial Trilaminar (-)2333,I,L,CA1:SLM,CA1:SLM:Both,54,0.00736815,1.970357504,0.003739499,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1000,DG Granule (+)2201p,E,p,DG:SMo,DG:All:Both,3,0.007545367,2.41625236,0.003122756,1,,,2000025;,
4006,CA1 Perforant Path-Associated (-)3200p,I,1000,DG Granule (+)2201p,E,p,DG:SMo,DG:SMo:Both,6,0.007545367,2.41625236,0.003122756,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1041,DG Hilar Ectopic Granule (+)2203p,I,p,DG:SMo,DG:All:Both,3,0.007540432,2.321586528,0.003247965,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1041,DG Hilar Ectopic Granule (+)2203p,I,p,DG:SMo,DG:SMo:Both,6,0.007540432,2.321586528,0.003247965,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1001,DG Semilunar Granule (+)2311p,E,p,DG:SMo,DG:All:Both,3,0.010712047,2.933316197,0.003651856,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1001,DG Semilunar Granule (+)2311p,E,p,DG:SMo,DG:SMo:Both,6,0.010712047,2.933316197,0.003651856,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1043,DG Mossy MOLDEN (+)2323,I,p,DG:SMo,DG:All:Both,3,0.002399223,1.437211461,0.001669359,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1043,DG Mossy MOLDEN (+)2323,I,p,DG:SMo,DG:SMo:Both,6,0.002399223,1.437211461,0.001669359,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1027,DG AIPRIM (-)2333,I,p,DG:SMo,DG:All:Both,3,0.003058898,1.621721311,0.001886205,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1027,DG AIPRIM (-)2333,I,p,DG:SMo,DG:SMo:Both,6,0.003058898,1.621721311,0.001886205,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1010,DG Axo-Axonic (-)2233,I,p,DG:SMo,DG:All:Both,3,0.01971609,4.474320577,0.004406499,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1010,DG Axo-Axonic (-)2233,I,p,DG:SMo,DG:SMo:Both,6,0.01971609,4.474320577,0.004406499,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1035,DG Basket (-)2232,I,p,DG:SMo,DG:All:Both,3,0.010585111,3.161191366,0.003348456,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1035,DG Basket (-)2232,I,p,DG:SMo,DG:SMo:Both,6,0.010585111,3.161191366,0.003348456,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1036,DG Basket CCK+ (-)2232,I,p,DG:SMo,DG:All:Both,3,0.012168326,3.556835681,0.00342111,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1036,DG Basket CCK+ (-)2232,I,p,DG:SMo,DG:SMo:Both,6,0.012168326,3.556835681,0.00342111,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1009,DG HICAP (-)2322,I,p,DG:SMo,DG:All:Both,3,0.003866553,1.78202038,0.002169758,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1009,DG HICAP (-)2322,I,p,DG:SMo,DG:SMo:Both,6,0.003866553,1.78202038,0.002169758,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1005,DG MOLAX (-)3302,I,p,DG:SMo,DG:All:Both,3,0.002840909,1.489693425,0.001907043,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1005,DG MOLAX (-)3302,I,p,DG:SMo,DG:SMo:Both,6,0.002840909,1.489693425,0.001907043,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1008,DG MOPP (-)3000,I,p,DG:SMo,DG:All:Both,3,0.007570143,2.641188946,0.002866188,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1008,DG MOPP (-)3000,I,p,DG:SMo,DG:SMo:Both,6,0.007570143,2.641188946,0.002866188,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1007,DG Neurogliaform (-)3000p,I,p,DG:SMo,DG:All:Both,3,0.003249487,1.715841019,0.001893816,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1007,DG Neurogliaform (-)3000p,I,p,DG:SMo,DG:SMo:Both,6,0.003249487,1.715841019,0.001893816,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1006,DG Outer Molecular Layer (-)3222,I,p,DG:SMo,DG:All:Both,3,0.001558678,1.336122733,0.001166568,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1006,DG Outer Molecular Layer (-)3222,I,p,DG:SMo,DG:SMo:Both,6,0.001558678,1.336122733,0.001166568,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1004,DG Total Molecular Layer (-)3303,I,p,DG:SMo,DG:All:Both,3,0.001739401,1.362809981,0.001276334,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,1004,DG Total Molecular Layer (-)3303,I,p,DG:SMo,DG:SMo:Both,6,0.001739401,1.362809981,0.001276334,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,5001,SUB EC-Projecting Pyramidal (+)331p,E,p,SUB:SM,Sub:All:Both,66,,,,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,5001,SUB EC-Projecting Pyramidal (+)331p,E,p,SUB:SM,Sub:SM:Both,69,,,,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,5002,SUB Axo-axonic (-)210,I,p,SUB:SM,Sub:All:Both,66,,,,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,5002,SUB Axo-axonic (-)210,I,p,SUB:SM,Sub:SM:Both,69,,,,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,5005,SUB CA1-Projecting Pyramidal (+)331p,E,p,SUB:SM,Sub:All:Both,66,,,,,,,,
4006,CA1 Perforant Path-Associated (-)3200p,I,5005,SUB CA1-Projecting Pyramidal (+)331p,E,p,SUB:SM,Sub:SM:Both,69,,,,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:All:Both,51,0.017689404,9.029840896,0.005691158,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SR:Both,57,0.012047625,5.46327149,0.002205203,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SP:Both,60,0.003205399,1.332368862,0.00240579,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4036,CA1 Axo-Axonic (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SO:Both,63,0.00243638,2.234200544,0.001090493,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4078,CA1 Basket (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:All:Both,51,0.026640783,11.98087478,0.005840858,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4078,CA1 Basket (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SR:Both,57,0.022311751,9.357951118,0.002384256,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4078,CA1 Basket (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SP:Both,60,0.002291723,1.05821803,0.002165643,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4078,CA1 Basket (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SO:Both,63,0.002037309,1.564705635,0.00130204,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:All:Both,51,0.015815668,7.31945674,0.006130548,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SR:Both,57,0.011114737,4.666258794,0.002381938,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SP:Both,60,0.002974653,1.133308867,0.002624751,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4079,CA1 Basket CCK+ (-)2232,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SO:Both,63,0.001726277,1.519889079,0.001135791,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4080,CA1 Bistratified (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:All:Both,51,0.011483787,4.995161369,0.006199108,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4080,CA1 Bistratified (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SR:Both,57,0.008029098,2.980975895,0.002693446,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4080,CA1 Bistratified (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SP:Both,60,0.002050157,0.915318855,0.002239828,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4080,CA1 Bistratified (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SO:Both,63,0.001404532,1.098866619,0.001278164,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4081,CA1 Ivy (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:All:Both,51,0.007944031,4.608510119,0.005588024,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4081,CA1 Ivy (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SR:Both,57,0.003668797,1.946937659,0.001884394,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4081,CA1 Ivy (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SP:Both,60,0.002534716,0.937449097,0.002703844,,,,,
4015,CA1 Schaffer Collateral-Assoc (-)2311,I,4081,CA1 Ivy (-)0333,I,L,CA1:SR; CA1:SP; CA1:SO,CA1:SO:Both,63,0.001740518,1.724123364,0.001009509,,,,,
