ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Firing_Pattern,Firing_Pattern_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page
407869784310306,4078,"p352, Fig3Ftop",10306,"""Fig. 3. Features of a wide-arbour (A-D) and a narrow-arbour (E-G) PV-IR basket cell in CA1. ... F: Upon suprathreshold current injection, the cell discharged bursts of action potentials.""",TSTUT.,69,[Y:<%4078%>:TSTUT.]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4078,11807843,All necessary morphological evidence is present in this self-same publication.,,
407851784310308,4078,"p352, Fig3Fbot",10308,"""Fig. 3. Features of a wide-arbour (A-D) and a narrow-arbour (E-G) PV-IR basket cell in CA1. ... F: Upon suprathreshold current injection, the cell discharged bursts of action potentials.""",ASP.SLN,51,[Y:<%4078%>:ASP.SLN]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4078,11807843,All necessary morphological evidence is present in this self-same publication.,,
407856554810101,4078,"p10995, Fig1A",10101,"""Figure 1. Identification of recorded perisomatically targeting basket cells in the CA1 region of the hippocampus. A, B, Camera lucida drawings of a representative PV+ (A) and CCK+ (B) basket cell used in this study; the dense axonal arborization is restricted mainly to the stratum pyramidale. Photomicrographs show post hoc immunocytochemistry for the biocytin-filled recorded cell, indicating expression of PV (A) or CCK (B). The current-clamp recording traces demonstrate the distinct responses of the two types of cells in response to hyperpolarizing and depolarizing current steps; note the fast-spiking firing pattern of the PV+ cell versus the spike frequency adaptation in the CCK+ cells.""",NASP,56,[Y:<%4078%>:NASP]{#1},"Lee SY, FÃÂldy C, Szabadics J, Soltesz I",Cell-type-specific CCK2 receptor signaling underlies the cholecystokinin-mediated selective excitation of hippocampal parvalbumin-positive fast-spiking basket cells,Journal of Neuroscience,2011,21795548,0,,4078,21795548,All necessary morphological evidence is present in this self-same publication.,,
407856554510701,4078,"p10959, Fig7Agrey",10701,"""Figure 7. Representative MGE-derived hippocampal interneurons. ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near -60 mV. Depolarizing current pulses and corresponding responses are for near threshold and 2x threshold stimulation (scale bars shown in K are for all traces).""",NASP,56,[Y:<%4078%>:NASP]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,Journal of Neuroscience,2011,21795545,0,,4078,21795545,All necessary morphological evidence is present in this self-same publication.,,
407965470010401,4079,"p72, Fig4A1",10401,"""Fig. 4. Electrophysiological properties of pro-CCK-immunopositive interneurones. Comparison of the active membrane properties of two basket cells (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). (A1, C1) Voltage responses of a basket and Schaffer collateral-associated cell, to hyperpolarising (3100 to 325 pA) and a small depolarising (+50 and +25 pA, respectively) current steps""",ASP.,65,[Y:<%4079%>:ASP.]{#1},"Cope DW, Maccaferri G, MÃÂ rton LF, Roberts JD, Cobden PM, Somogyi P",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus,Neuroscience,2002,11784700,0,,4079,11784700,All necessary morphological evidence is present in this self-same publication.,,
407980470010402,4079,"p72, Fig4B1",10402,"""Fig. 4. Electrophysiological properties of pro-CCK-immunopositive interneurones. Comparison of the active membrane properties of two basket cells (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). ... (B1, D1) Voltage responses of a basket and Schaffer collateral-associated cell to a large (+325 and +150 pA, respectively) depolarising current step""",RASP.ASP.,80,[Y:<%4079%>:RASP.ASP.]{#1},"Cope DW, Maccaferri G, MÃÂ rton LF, Roberts JD, Cobden PM, Somogyi P",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus,Neuroscience,2002,11784700,0,,4079,11784700,All necessary morphological evidence is present in this self-same publication.,,
407980554810102,4079,"p10995, Fig1B",10102,"""Figure 1. Identification of recorded perisomatically targeting basket cells in the CA1 region of the hippocampus. A, B, Camera lucida drawings of a representative PV+ (A) and CCK+ (B) basket cell used in this study; the dense axonal arborization is restricted mainly to the stratum pyramidale. Photomicrographs show post hoc immunocytochemistry for the biocytin-filled recorded cell, indicating expression of PV (A) or CCK (B). The current-clamp recording traces demonstrate the distinct responses of the two types of cells in response to hyperpolarizing and depolarizing current steps; note the fast-spiking firing pattern of the PV+ cell versus the spike frequency adaptation in the CCK+ cells.""",RASP.ASP.,80,[Y:<%4079%>:RASP.ASP.]{#1},"Lee SY, FÃÂldy C, Szabadics J, Soltesz I",Cell-type-specific CCK2 receptor signaling underlies the cholecystokinin-mediated selective excitation of hippocampal parvalbumin-positive fast-spiking basket cells,Journal of Neuroscience,2011,21795548,0,,4079,21795548,All necessary morphological evidence is present in this self-same publication.,,
408062784310502,4080,"p354, Fig5Btop",10502,"""Fig. 5. Features of a typical (A-C) and an atypical (D-G) PV-IR fast-spiking bistratified cell. ... B: Suprathreshold current injection revealed the cell's interrupting fast-spiking firing pattern.""",PSTUT,62,[Y:<%4080%>:PSTUT]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4080,11807843,All necessary morphological evidence is present in this self-same publication.,,
408065784310508,4080,"p354, Fig5Bbot",10508,"""Fig. 5. Features of a typical (A-C) and an atypical (D-G) PV-IR fast-spiking bistratified cell. ... B: Suprathreshold current injection revealed the cell's interrupting fast-spiking firing pattern.""",ASP.,65,[Y:<%4080%>:ASP.]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4080,11807843,All necessary morphological evidence is present in this self-same publication.,,
408062784310507,4080,"p354, Fig5Gtop",10507,"""Fig. 5. Features of a typical (A-C) and an atypical (D-G) PV-IR fast-spiking bistratified cell. ... G: Interrupting fast-spiking discharge of the cell.""",PSTUT,62,[Y:<%4080%>:PSTUT]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4080,11807843,All necessary morphological evidence is present in this self-same publication.,,
408065784310509,4080,"p354, Fig5Gbot",10509,"""Fig. 5. Features of a typical (A-C) and an atypical (D-G) PV-IR fast-spiking bistratified cell. ... G: Interrupting fast-spiking discharge of the cell.""",ASP.,65,[Y:<%4080%>:ASP.]{#1},"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,Journal of Comparative Neurology,2002,11807843,0,,4080,11807843,All necessary morphological evidence is present in this self-same publication.,,
408165709210602,4081,"p925, Fig6Bbot",10602,"""Figure 6. Synaptic Transmission and Reconstruction of a Reciprocally Connected Ivy and Pyramidal Cell Pair in the CA1 Region of the Hippocampus ... (B) Responses of the Ivy cell to injected current pulses, demonstrating the frequency adaptation seen in these interneurons. ... Vertical scale bars: (B), 20 mV; ... Horizontal scale bars: ... (B), 40 ms""",ASP.,65,[Y:<%4081%>:ASP.]{#1},"Fuentealba P, Begum R, Capogna M, Jinno S, MÃÂ rton LF, Csicsvari J, Thomson A, Somogyi P, Klausberger T","Ivy cells: a population of nitric-oxide-producing, slow-spiking GABAergic neurons and their involvement in hippocampal network activity",Neuron,2008,18367092,0,,4081,18367092,All necessary morphological evidence is present in this self-same publication.,,
408165709210607,4081,"p925, Fig6Btop",10607,"""Figure 6. Synaptic Transmission and Reconstruction of a Reciprocally Connected Ivy and Pyramidal Cell Pair in the CA1 Region of the Hippocampus ... (B) Responses of the Ivy cell to injected current pulses, demonstrating the frequency adaptation seen in these interneurons. ... Vertical scale bars: (B), 20 mV; ... Horizontal scale bars: ... (B), 40 ms""",ASP.,65,[Y:<%4081%>:ASP.]{#1},"Fuentealba P, Begum R, Capogna M, Jinno S, MÃÂ rton LF, Csicsvari J, Thomson A, Somogyi P, Klausberger T","Ivy cells: a population of nitric-oxide-producing, slow-spiking GABAergic neurons and their involvement in hippocampal network activity",Neuron,2008,18367092,0,,4081,18367092,All necessary morphological evidence is present in this self-same publication.,,
408362704310301,4083,"p1601, Fig3a_gray",10301,"""Figure 3 Morphological and firing properties of SOM+ Htr3a-GFP+ O-A interneurons. (a-d) Single examples of SOM+ GFP+ interneurons located in CA1 O-A from which intrinsic membrane and firing properties were measured via whole-cell patch-clamp recordings in slices from Htr3a-GFP mice. ... Below each reconstructed interneuron are electrophysiological membrane and action-potential firing responses for hyperpolarizing, near-threshold and 2x threshold somatic current injections as indicated (single examples were taken from a total of 29 post hoc-confirmed SOM+/Htr3a- GFP+ cells recorded in 13 mice).""",PSTUT,62,[Y:<%4083%>:PSTUT]{#1},"Chittajallu R, Craig MT, McFarland A, Yuan X, Gerfen S, Tricoire L, Erkkila B, Barron SC, Lopez CM, Liang BJ, Jeffries BW, Pelkey KA, McBain CJ",Dual origins of functionally distinct O-LM interneurons revealed by differential 5-HT(3A)R expression,Nature Neuroscience,2013,24097043,0,,4083,24097043,All necessary morphological evidence is present in this self-same publication.,,
408759128010102,4087,"p2114, Fig1BOLM",10102,"""Figure 1. Light microscopic reconstructions and voltage responses to current steps of the investigated cell types recorded in the stratum oriens of hippocampal CA1 region ... B, voltage responses to depolarising (200 pA) and hyperpolarising current steps (from -20 to -200 pA in increments of 20 pA). A sag (marked with arrows) indicating the presence of Ih can be seen in PCs, O-R cells and OLM cells.""",TSTUT.NASP,59,[Y:<%4087%>:TSTUT.NASP]{#1},"Zemankovics R, KÃÂ li S, Paulsen O, Freund TF, HÃÂ jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,0,,4087,20421280,All necessary morphological evidence is present in this self-same publication.,,
408965083710201,4089,"p188, Fig2A",10201,"""Figure 2. Electrophysiological characteristics of two horizontal O-A interneurones (A and B) and a pyramidal cell (C) Voltage responses to depolarizing and hyperpolarizing current pulses are shown. The amplitude of the largest negative pulse and the largest positive pulse are given on each trace. Intervening current pulses are -0.8, -0.6, -0.4 and -0.2 nA, respectively (ascending order in A and C). ... Horizontal O-A interneurones displayed a pronounced 'sag' in the response to hyperpolarizing current injection, rebound depolarization after the pulse and little spike accommodation or frequency adaptation.""",ASP.,65,[Y:<%4089%>:ASP.]{#1},"Ali AB, Thomson AM",Facilitating pyramid to horizontal oriens-alveus interneurone inputs: dual intracellular recordings in slices of rat hippocampus,Journal of Physiology,1998,9490837,0,,4089,9490837,All necessary morphological evidence is present in this self-same publication.,,
408956083710205,4089,"p188, Fig2Abot",10205,"""Figure 2. Electrophysiological characteristics of two horizontal O-A interneurones (A and B) and a pyramidal cell (C) Voltage responses to depolarizing and hyperpolarizing current pulses are shown. The amplitude of the largest negative pulse and the largest positive pulse are given on each trace. Intervening current pulses are -0.8, -0.6, -0.4 and -0.2 nA, respectively (ascending order in A and C). ... Horizontal O-A interneurones displayed a pronounced 'sag' in the response to hyperpolarizing current injection, rebound depolarization after the pulse and little spike accommodation or frequency adaptation.""",NASP,56,[Y:<%4089%>:NASP]{#1},"Ali AB, Thomson AM",Facilitating pyramid to horizontal oriens-alveus interneurone inputs: dual intracellular recordings in slices of rat hippocampus,Journal of Physiology,1998,9490837,0,,4089,9490837,All necessary morphological evidence is present in this self-same publication.,,
408965083710206,4089,"p188, Fig2Atop",10206,"""Figure 2. Electrophysiological characteristics of two horizontal O-A interneurones (A and B) and a pyramidal cell (C) Voltage responses to depolarizing and hyperpolarizing current pulses are shown. The amplitude of the largest negative pulse and the largest positive pulse are given on each trace. Intervening current pulses are -0.8, -0.6, -0.4 and -0.2 nA, respectively (ascending order in A and C). ... Horizontal O-A interneurones displayed a pronounced 'sag' in the response to hyperpolarizing current injection, rebound depolarization after the pulse and little spike accommodation or frequency adaptation.""",ASP.,65,[Y:<%4089%>:ASP.]{#1},"Ali AB, Thomson AM",Facilitating pyramid to horizontal oriens-alveus interneurone inputs: dual intracellular recordings in slices of rat hippocampus,Journal of Physiology,1998,9490837,0,,4089,9490837,All necessary morphological evidence is present in this self-same publication.,,
500556027510101,5005,"p479, Fig1ARS",10101,"""Fig. 1. Membrane properties of subicular pyramidal cells in control and pilocarpine-treated rats determined by whole-cell patch- clamp recordings. A: Discharge behavior of subicular pyramidal cells: In both animal groups neurons were classified as regular-spiking (RS), weak burst-spiking (WB), strong burst-spiking (SB), and high threshold burst-spiking cells (HTB), depending on their spiking behavior in response to depolarizing current pulses (see text). Bursts of spikes are indicated by arrows.""",NASP,56,[Y:<%5005%>:NASP]{#1},"Knopp A, Kivi A, Wozny C, Heinemann U, Behr J",Cellular and network properties of the subiculum in the pilocarpine model of temporal lobe epilepsy,Journal of Comparative Neurology,2005,15700275,0,,5005,15700275,All necessary morphological evidence is present in this self-same publication.,,
500580027510104,5005,"p479, Fig1AHTB",10104,"""Fig. 1. Membrane properties of subicular pyramidal cells in control and pilocarpine-treated rats determined by whole-cell patch- clamp recordings. A: Discharge behavior of subicular pyramidal cells: In both animal groups neurons were classified as regular-spiking (RS), weak burst-spiking (WB), strong burst-spiking (SB), and high threshold burst-spiking cells (HTB), depending on their spiking behavior in response to depolarizing current pulses (see text). Bursts of spikes are indicated by arrows.""",RASP.ASP.,80,[Y:<%5005%>:RASP.ASP.]{#1},"Knopp A, Kivi A, Wozny C, Heinemann U, Behr J",Cellular and network properties of the subiculum in the pilocarpine model of temporal lobe epilepsy,Journal of Comparative Neurology,2005,15700275,0,,5005,15700275,All necessary morphological evidence is present in this self-same publication.,,
600256195611003,6002,"p1292, Fig10C1",11003,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2, 6, 7 show three representative voltage responses to a 6200 pA step of 1 s. C 1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively.""",NASP,56,[Y:<%6002%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6002,22161956,All necessary morphological evidence is present in this self-same publication.,,
600265195611004,6002,"p1292, Fig10C2",11004,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2, 6, 7 show three representative voltage responses to a 6200 pA step of 1 s. C 1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively.""",ASP.,65,[Y:<%6002%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6002,22161956,All necessary morphological evidence is present in this self-same publication.,,
600256195611005,6002,"p1292, Fig10C5",11005,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2, 6, 7 show three representative voltage responses to a 6200 pA step of 1 s. C 1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively.""",NASP,56,[Y:<%6002%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6002,22161956,All necessary morphological evidence is present in this self-same publication.,,
600265195611006,6002,"p1292, Fig10C6",11006,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2, 6, 7 show three representative voltage responses to a 6200 pA step of 1 s. C 1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively.""",ASP.,65,[Y:<%6002%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6002,22161956,All necessary morphological evidence is present in this self-same publication.,,
600251195611007,6002,"p1292, Fig10C7",11007,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2, 6, 7 show three representative voltage responses to a 6200 pA step of 1 s. C 1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively.""",ASP.SLN,51,[Y:<%6002%>:ASP.SLN]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6002,22161956,All necessary morphological evidence is present in this self-same publication.,,
600358195610703,6003,"p1286, Fig7C2",10703,"""FIGURE 7. Morphology and physiology of MEC LII principal neurons. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). ... C2, 6. The voltage response to a 6200 pA step of 1 s. C 1, 2, 5, 6. Insets show a zoom in of 20 ms displaying the AP afterpotentials. Below insets of C 1, 2, 5, 6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",ASP.NASP,58,[Y:<%6003%>:ASP.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6003,22161956,All necessary morphological evidence is present in this self-same publication.,,
600375195610704,6003,"p1286, Fig7C6",10704,"""FIGURE 7. Morphology and physiology of MEC LII principal neurons. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). ... C2, 6. The voltage response to a 6200 pA step of 1 s. C 1, 2, 5, 6. Insets show a zoom in of 20 ms displaying the AP afterpotentials. Below insets of C 1, 2, 5, 6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",RASP.NASP,75,[Y:<%6003%>:RASP.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6003,22161956,All necessary morphological evidence is present in this self-same publication.,,
600556200810203,6005,"p1261, Fig2C1",10203,"""FIGURE 2. Morphology and physiology of LEC LI principal neurons. ... (C) Electrophysiological properties. C1,5. Voltage responses of typical LI neurons to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,6. The voltage responses to a 6200 pA step of 1 s. C 1,2,5,6 . The inset in each case shows a zoom in of 20 ms, displaying the AP after potentials. Below insets the percentages of neurons C1 with or C5 without a DAP [depolarizing afterpotential]""",NASP,56,[Y:<%6005%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6005,22162008,All necessary morphological evidence is present in this self-same publication.,,
600565200810204,6005,"p1261, Fig2C2",10204,"""FIGURE 2. Morphology and physiology of LEC LI principal neurons. ... (C) Electrophysiological properties. C1,5. Voltage responses of typical LI neurons to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,6. The voltage responses to a 6200 pA step of 1 s. C 1,2,5,6 . The inset in each case shows a zoom in of 20 ms, displaying the AP after potentials. Below insets the percentages of neurons C1 with or C5 without a DAP [depolarizing afterpotential]""",ASP.,65,[Y:<%6005%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6005,22162008,All necessary morphological evidence is present in this self-same publication.,,
600565200810205,6005,"p1261, Fig2C6",10205,"""FIGURE 2. Morphology and physiology of LEC LI principal neurons. ... (C) Electrophysiological properties. C1,5. Voltage responses of typical LI neurons to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,6. The voltage responses to a 6200 pA step of 1 s. C 1,2,5,6 . The inset in each case shows a zoom in of 20 ms, displaying the AP after potentials. Below insets the percentages of neurons C1 with or C5 without a DAP [depolarizing afterpotential]""",ASP.,65,[Y:<%6005%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6005,22162008,All necessary morphological evidence is present in this self-same publication.,,
600656195610903,6006,"p1289, Fig9C2",10903,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons _re with a delay. Positive 200 pA injection leads to SFA (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and dep larizing 1 s current step just reaching _ring threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP. C3,6. Examples of resonance responses to a ZAP stimulus of the neurons that are also shown in C1, C2 and C3, C4, respectively. In all sub_gures the average membrane potential is indicated right below the individual voltage traces. [Color _gure can be viewed in the online issue, which is available at wileyonlinelibrary.com.]""",NASP,56,[Y:<%6006%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6006,22161956,All necessary morphological evidence is present in this self-same publication.,,
600658195610904,6006,"p1289, Fig9C4",10904,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons _re with a delay. Positive 200 pA injection leads to SFA (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and dep larizing 1 s current step just reaching _ring threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP. C3,6. Examples of resonance responses to a ZAP stimulus of the neurons that are also shown in C1, C2 and C3, C4, respectively. In all sub_gures the average membrane potential is indicated right below the individual voltage traces. [Color _gure can be viewed in the online issue, which is available at wileyonlinelibrary.com.]""",ASP.NASP,58,[Y:<%6006%>:ASP.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6006,22161956,All necessary morphological evidence is present in this self-same publication.,,
600680195610905,6006,"p1289, Fig9C5",10905,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons _re with a delay. Positive 200 pA injection leads to SFA (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and dep larizing 1 s current step just reaching _ring threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP. C3,6. Examples of resonance responses to a ZAP stimulus of the neurons that are also shown in C1, C2 and C3, C4, respectively. In all sub_gures the average membrane potential is indicated right below the individual voltage traces. [Color _gure can be viewed in the online issue, which is available at wileyonlinelibrary.com.]""",RASP.ASP.,80,[Y:<%6006%>:RASP.ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6006,22161956,All necessary morphological evidence is present in this self-same publication.,,
600756200810803,6007,"p1268, Fig8C1",10803,"""FIGURE 8. Morphology and physiology of LEC LIII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP after potentials. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. LIII principal neurons fire regular in response to a weak and a 1200pA current step with 50% of the neurons showing an increase in the AP frequency throughout the first three APs. LIII principal neurons do not have a DAP[depolarizing afterpotential].""",NASP,56,[Y:<%6007%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6007,22162008,All necessary morphological evidence is present in this self-same publication.,,
