R,4001,4098,CA1,E,2223,p,Sub 111-EC 000011,CA1 Superficial Pyramidal,CA1 sPC,CA1 (e)2223p-Sub_111-EC_000011 Superficial Pyramidal,CA1 (e)2223p (0SS0) Superficial Pyramidal,S040404,Glutamatergic PC:Pyramidal:CA1,S040404:Glutamatergic PC:Pyramidal:CA1,1,0,4002,N,,,1,"stratum pyramidale (3015, 3609, 3615, 4030, 80250, 611720, 630021, 630222, 630255, 630256, 630294, 630326, 630334, 630535, 630597, 630699, 701172)",1,1,0,0,-1,PC citations,"11807843, 17611285, 19561297, 21597968, 21822270, 24336151, 24671999, 24836505, 26214372, 29593317, 8576427, 7499560, 10191306",somata,,,,,,,,,,,,,,,,1,,,,,,,,,,,pyramidal cells with somata in SR also project to the olfactory bulb,10
R,4002,4099,CA1,E,2223,p,Sub 111-EC 000011,CA1 Deep Pyramidal,CA1 dPC,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1 (e)2223p (0SS0) Deep Pyramidal,S040404,Glutamatergic PC:Pyramidal:CA1,S040404:Glutamatergic PC:Pyramidal:CA1,1,0,4001,N,,,1,"stratum pyramidale (611721, 630215, 630274, 630523, 630531, 630533, 630587, 630595, 630655, 630697, 630837, 700560, 700692, 700962, 701068, 701142, 701178)",1,0,0,0,-1,PC citations,"10191306, 11807843, 17611285, 19561297, 21597968, 21822270, 23884940, 24336151, 24836505, 25716860, 26214372, 29593317, 7499560, 8576427",axons,,,,,,,,,,,,,,,,,"570, 611723, 611759, 611761, 611825, 611842, 611883, 612335, 612999, 630215, 630274, 630469, 630509, 630527, 630561, 630587, 630589, 630593, 630765, 630795, 630837, 630853, 700262, 700560, 700962, 701142","611761, 611764, 612335, 612999, 630487, 630561, 701164","611761, 612335, 612999, 630561, 630795, 701164","612335, 612999, 630561, 630795, 701164",,,,,"611774, 630489, 630587, 630795, 630797, 630799, 701162, 701164","611774, 630489, 630795, 630797, 630799, 701162, 701164",pyramidal cells with somata in SR also project to the olfactory bulb,10
Y,4002,4155,CA1,E,3000,p,DG_2000,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14000,packet,,,1,stratum lacunosum-moleculare (631286),0,0,0,0,-1,,,axons,,,,,,,,,,,,,,631286,,,,,,,,,,,,,,
R,4002,4099,CA1,E,2223,p,Sub 111-EC 000011,CA1 Deep Pyramidal,CA1 dPC,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1 (e)2223p (0SS0) Deep Pyramidal,S040404,Glutamatergic PC:Pyramidal:CA1,S040404:Glutamatergic PC:Pyramidal:CA1,1,0,4001,N,,,1,"stratum pyramidale (611721, 630215, 630274, 630523, 630531, 630533, 630587, 630595, 630655, 630697, 630837, 700560, 700692, 700962, 701068, 701142, 701178)",1,1,0,0,-1,PC citations,"10191306, 11807843, 17611285, 19561297, 21597968, 21822270, 23884940, 24336151, 24836505, 25716860, 26214372, 29593317, 7499560, 8576427",dendrites,,,,,,,,,,,,,,"570, 3708, 80210, 611721, 611723, 611823, 630215, 630274, 630517, 630523, 630531, 630587, 630645, 630733, 630777, 630837, 700262, 700560, 700692, 700962, 701068, 701140, 701142, 701178","621, 611721, 611723, 611747, 611753, 611757, 611823, 612335, 630215, 630274, 630517, 630523, 630531, 630587, 630647, 630655, 630837, 630839, 630843, 700262, 700560, 700692, 700962, 701068, 701140, 701142, 701178","611721, 611723, 630215, 630274, 630655, 630837, 700262, 700560, 700692, 700962, 701178","621, 611721, 611723, 611753, 611757, 611823, 612335, 630215, 630274, 630517, 630523, 630527, 630531, 630587, 630647, 630655, 630837, 630839, 700262, 700560, 700692, 700962, 701068, 701140, 701142, 701178",,,,,,,,,,pyramidal cells with somata in SR also project to the olfactory bulb,10
Y,4002,4155,CA1,E,3000,p,DG_2000,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14000,packet,,,1,stratum lacunosum-moleculare (631286),0,0,0,0,-1,,,dendrites,631286,,,,,,,,,,,,,631286,,,,,,,,,,,,,,
R,4002,4099,CA1,E,2223,p,Sub 111-EC 000011,CA1 Deep Pyramidal,CA1 dPC,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1 (e)2223p (0SS0) Deep Pyramidal,S040404,Glutamatergic PC:Pyramidal:CA1,S040404:Glutamatergic PC:Pyramidal:CA1,1,0,4001,N,,,1,"stratum pyramidale (611721, 630215, 630274, 630523, 630531, 630533, 630587, 630595, 630655, 630697, 630837, 700560, 700692, 700962, 701068, 701142, 701178)",1,1,0,0,-1,PC citations,"10191306, 11807843, 17611285, 19561297, 21597968, 21822270, 23884940, 24336151, 24836505, 25716860, 26214372, 29593317, 7499560, 8576427",somata,,,,,,,,,,,,,,,,1,,,,,,,,,,,pyramidal cells with somata in SR also project to the olfactory bulb,10
Y,4002,4155,CA1,E,3000,p,DG_2000,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14000,packet,,,1,stratum lacunosum-moleculare (631286),0,0,0,0,-1,,,somata,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Y,4003,4156,CA1,E,3000,p,DG_1111,C-R Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14001,packet,,,1,stratum lacunosum-moleculare (631284),0,0,0,0,-1,,,axons,631284,631284,631284,631284,,,,,,,,,,631284,,,,,,,,,,,,,,
Y,4003,4156,CA1,E,3000,p,DG_1111,C-R Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14001,packet,,,1,stratum lacunosum-moleculare (631284),0,0,0,0,-1,,,dendrites,,,,,,,,,,,,,,631284,,,,,,,,,,,,,,
Y,4003,4156,CA1,E,3000,p,DG_1111,C-R Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14001,packet,,,1,stratum lacunosum-moleculare (631284),0,0,0,0,-1,,,somata,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
P,4004,4172,CA1,E,3000,p,DG_1000,CA1 Local-Projecting Cajal-Retzius,CA1 lpC-R,CA1 (e)3000p-DG_1000 Local-Projecting Cajal-Retzius,CA1 (e)3000p (S000) Local-Projecting Cajal-Retzius,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,5,1,4004,packet,,,1,stratum lacunosum-moleculare (631326),0,0,0,0,-1,,,axons,631326,,,,,,,,,,,,,631326,,,,,,,,,,,,,,
P,4004,4172,CA1,E,3000,p,DG_1000,CA1 Local-Projecting Cajal-Retzius,CA1 lpC-R,CA1 (e)3000p-DG_1000 Local-Projecting Cajal-Retzius,CA1 (e)3000p (S000) Local-Projecting Cajal-Retzius,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,5,1,4004,packet,,,1,stratum lacunosum-moleculare (631326),0,0,0,0,-1,,,dendrites,,,,,,,,,,,,,,631326,,,,,,,,,,,,,,
P,4004,4172,CA1,E,3000,p,DG_1000,CA1 Local-Projecting Cajal-Retzius,CA1 lpC-R,CA1 (e)3000p-DG_1000 Local-Projecting Cajal-Retzius,CA1 (e)3000p (S000) Local-Projecting Cajal-Retzius,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,5,1,4004,packet,,,1,stratum lacunosum-moleculare (631326),0,0,0,0,-1,,,somata,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
S,4005,4180,CA1,E,3000,p,Sub_100-EC_000001,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14001.5,packet,,,,,,,,,,,,axons,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,
S,4005,4180,CA1,E,3000,p,Sub_100-EC_000001,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14001.5,packet,,,,,,,,,,,,dendrites,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
S,4005,4180,CA1,E,3000,p,Sub_100-EC_000001,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14001.5,packet,,,,,,,,,,,,somata,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
S,4006,4174,CA1,E,3000,p,Sub_100,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14002,packet,,,,,,,,0,-1,,,axons,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
S,4006,4174,CA1,E,3000,p,Sub_100,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14002,packet,,,,,,,,0,-1,,,dendrites,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
S,4006,4174,CA1,E,3000,p,Sub_100,Cajal-Retzius Proj,,,,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,14002,packet,,,,,,,,0,-1,,,somata,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
N,4007,4094,CA1,E,3000,,,CA1 Cajal-Retzius,CA1 C-R,CA1 (e)3000 Cajal-Retzius,CA1 (e)3000 (S000) Cajal-Retzius,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,1,0,4003,N,,,1,"stratum lacunosum-moleculare (630404, 630412, 630414, 630416, 630424, 630430)",0,0,0,0,-1,C-R citations,,axons,,,,,,,,,,,,,,"630404, 630414, 630416, 630424, 630430, 630432",,,,,,,,,,,,,,
N,4007,4094,CA1,E,3000,,,CA1 Cajal-Retzius,CA1 C-R,CA1 (e)3000 Cajal-Retzius,CA1 (e)3000 (S000) Cajal-Retzius,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,1,0,4003,N,,,1,"stratum lacunosum-moleculare (630404, 630412, 630414, 630416, 630424, 630430)",0,0,0,0,-1,C-R citations,,dendrites,,,,,,,,,,,,,,"630404, 630412, 630414, 630416, 630424, 630430, 630432",,,,,,,,,,,,,,
N,4007,4094,CA1,E,3000,,,CA1 Cajal-Retzius,CA1 C-R,CA1 (e)3000 Cajal-Retzius,CA1 (e)3000 (S000) Cajal-Retzius,S030304,Glutamatergic C-R:Cajal-Retzius:CA1,S030304:Glutamatergic C-R:Cajal-Retzius:CA1,1,0,4003,N,,,1,"stratum lacunosum-moleculare (630404, 630412, 630414, 630416, 630424, 630430)",0,0,0,0,-1,C-R citations,,somata,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
N,4008,4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1 RGC,CA1 (e)2201 Radiatum Giant,CA1 (e)2201 (0SS0) Radiatum Giant,S050504,Glutamatergic non-PC:Giant:CA1,S050504:Glutamatergic non-PC:Giant:CA1,4,0,4005,N,,radiatum giant cell,1,"stratum radiatum (646, 611201, 611202, 611262, 611596, 612071, 612073, 612074, 612437, 612438, 630529, 700562, 700828, 701508)  /  stratum pyramidale (611262, 612075)",1,0,0,0,-1,RGC citations,,axons,,,,,,,,,,,,,,,,,"611201, 611203, 611600, 612074, 612075, 612437, 612438, 700562, 700828, 701508",,,,,,,,,,,
N,4008,4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1 RGC,CA1 (e)2201 Radiatum Giant,CA1 (e)2201 (0SS0) Radiatum Giant,S050504,Glutamatergic non-PC:Giant:CA1,S050504:Glutamatergic non-PC:Giant:CA1,4,0,4005,N,,radiatum giant cell,1,"stratum radiatum (646, 611201, 611202, 611262, 611596, 612071, 612073, 612074, 612437, 612438, 630529, 700562, 700828, 701508)  /  stratum pyramidale (611262, 612075)",1,0,0,0,-1,RGC citations,,dendrites,,,,,,,,,,,,,,"611201, 611202, 612073, 612074, 612075, 612437, 612438, 700562, 700828, 701508","611201, 611202, 612075, 612437, 612438, 700562, 700828, 701508",,,,,,,,,,,,,
N,4008,4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1 RGC,CA1 (e)2201 Radiatum Giant,CA1 (e)2201 (0SS0) Radiatum Giant,S050504,Glutamatergic non-PC:Giant:CA1,S050504:Glutamatergic non-PC:Giant:CA1,4,0,4005,N,,radiatum giant cell,1,"stratum radiatum (646, 611201, 611202, 611262, 611596, 612071, 612073, 612074, 612437, 612438, 630529, 700562, 700828, 701508)  /  stratum pyramidale (611262, 612075)",1,0,0,0,-1,RGC citations,,somata,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
N,4009,4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1 Quadrilam,CA1 (i)3333 Quadrilaminar,CA1 (i)3333 (SS00) Quadrilaminar,S091204,Interneuron Specific:IS:CA1,S091204:Interneuron Specific:IS:CA1,3,1,4046,N,,,0,"stratum lacunosum-moleculare (611335, 611341, 611346, 611348, 700724) / stratum radiatum (611335, 611341, 611346, 611348, 630260, 700724)",0,1,0,0,0,quad citations,,axons,,,,,,,,,,,,,,"611341, 611346, 611348, 630260, 630651","611341, 611346, 611348, 630260, 630651","611341, 611346, 611348, 630260, 630651","611341, 611346, 611348, 630260, 630651",,,,,,,,,,,
N,4009,4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1 Quadrilam,CA1 (i)3333 Quadrilaminar,CA1 (i)3333 (SS00) Quadrilaminar,S091204,Interneuron Specific:IS:CA1,S091204:Interneuron Specific:IS:CA1,3,1,4046,N,,,0,"stratum lacunosum-moleculare (611335, 611341, 611346, 611348, 700724) / stratum radiatum (611335, 611341, 611346, 611348, 630260, 700724)",0,1,0,0,0,quad citations,,dendrites,,,,,,,,,,,,,,"611335, 611341, 611346, 611348, 630260, 700724","611335, 611341, 611346, 630260, 700724","611335, 611341, 611346, 630260, 700724","611335, 611341, 611346, 630260, 700724",,,,,,,,,,,
N,4009,4003,CA1,I,3333,,,CA1 Quadrilaminar,CA1 Quadrilam,CA1 (i)3333 Quadrilaminar,CA1 (i)3333 (SS00) Quadrilaminar,S091204,Interneuron Specific:IS:CA1,S091204:Interneuron Specific:IS:CA1,3,1,4046,N,,,0,"stratum lacunosum-moleculare (611335, 611341, 611346, 611348, 700724) / stratum radiatum (611335, 611341, 611346, 611348, 630260, 700724)",0,1,0,0,0,quad citations,,somata,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
Y,4010,4108,CA1,I,3301,,,L-H-LRO,L-H-LRO,,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14032,packet,,,0,stratum lacunosum-moleculare (631012),0,0,0,0,0,,,axons,,,,,,,,,,,,,,631012,631012,,631012,,,,,,,,,,,
Y,4010,4108,CA1,I,3301,,,L-H-LRO,L-H-LRO,,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14032,packet,,,0,stratum lacunosum-moleculare (631012),0,0,0,0,0,,,dendrites,,,,,,,,,,,,,,631012,631012,,,,,,,,,,,,,
Y,4010,4108,CA1,I,3301,,,L-H-LRO,L-H-LRO,,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14032,packet,,,0,stratum lacunosum-moleculare (631012),0,0,0,0,0,,,somata,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
N,4011,4004,CA1,I,3300,p,DG_1110,CA1 LMR Projecting,CA1 LMR Proj,CA1 (i)3300p-DG_1110 LMR Projecting,CA1 (i)3300p (SS00) LMR Projecting,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,4,0,4028,N,"R-LM, LM-R PP",,0,"stratum lacunosum-moleculare (611258, 612467) / stratum radiatum (611258, 612462, 612464, 612467)",0,0,0,0,0,PP citations,21135049,axons,"611258, 611260, 612390, 612462, 612467","611258, 611260, 612467","611258, 611260",,,,,,,,,,,"611258, 611260, 612390, 612460, 612462, 612467","611258, 611260, 612390, 612467",,,,,,,,,,,,,
N,4011,4004,CA1,I,3300,p,DG_1110,CA1 LMR Projecting,CA1 LMR Proj,CA1 (i)3300p-DG_1110 LMR Projecting,CA1 (i)3300p (SS00) LMR Projecting,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,4,0,4028,N,"R-LM, LM-R PP",,0,"stratum lacunosum-moleculare (611258, 612467) / stratum radiatum (611258, 612462, 612464, 612467)",0,0,0,0,0,PP citations,21135049,dendrites,,,,,,,,,,,,,,"611258, 612460,  612467, 700550","611258, 612460, 612464, 612467",,,,,,,,,,,,,
N,4011,4004,CA1,I,3300,p,DG_1110,CA1 LMR Projecting,CA1 LMR Proj,CA1 (i)3300p-DG_1110 LMR Projecting,CA1 (i)3300p (SS00) LMR Projecting,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,4,0,4028,N,"R-LM, LM-R PP",,0,"stratum lacunosum-moleculare (611258, 612467) / stratum radiatum (611258, 612462, 612464, 612467)",0,0,0,0,0,PP citations,21135049,somata,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
S,4012,4182,CA1,I,3300,p,DG_1100,CA1 SOM+ Proj,,,,,,,10,,,,,,,,,,,,,,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,4012,4182,CA1,I,3300,p,DG_1100,CA1 SOM+ Proj,,,,,,,10,,,,,,,,,,,,,,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,4012,4182,CA1,I,3300,p,DG_1100,CA1 SOM+ Proj,,,,,,,10,,,,,,,,,,,,,,,somata,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
X,4013,4109,CA1,I,3300,p,DG_1000,LMR Proj,new misc interneuron,,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14021,,,,0,stratum lacunosum-moleculare (631214) / stratum radiatum (631214),0,0,0,0,0,,,axons,631214,,,,,,,,,,,,,631214,631214,,,,,,,,,,,,,
X,4013,4109,CA1,I,3300,p,DG_1000,LMR Proj,new misc interneuron,,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14021,,,,0,stratum lacunosum-moleculare (631214) / stratum radiatum (631214),0,0,0,0,0,,,dendrites,,,,,,,,,,,,,,631214,631214,,,,,,,,,,,,,
X,4013,4109,CA1,I,3300,p,DG_1000,LMR Proj,new misc interneuron,,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14021,,,,0,stratum lacunosum-moleculare (631214) / stratum radiatum (631214),0,0,0,0,0,,,somata,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
N,4014,4005,CA1,I,3300,,,CA1 LMR,CA1 LMR,CA1 (i)3300 LMR,CA1 (i)3300 (SS00) LMR,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,3,0,4023,N,,"neurogliaform, lacunosum-moleculare",0,"stratum lacunosum moleculare (693, 3684, 3714, 80885, 611512, 611522, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389, 700960, 701070) / stratum radiatum (3684, 3714, 611512, 611522, 611888, 612306, 612315, 612385, 612389, 701070)",0,0,0,0,0,NGF-LM citations,"22666191, 22119146, 22016519, 22623913, 21795545, 27783219",axons,,,,,,,,,,,,,,"3684, 3720, 80885, 611512, 611522, 611888, 612306, 612309, 612311, 612314, 612315, 612382, 612385, 612386, 612388, 700960, 701070","3684, 3720, 80885, 611512, 611522, 611888, 612306, 612314, 612315, 612382, 612385, 612386, 612388, 700960, 701070",,,,,,,,,,,,interneuron specific targeting,2
N,4014,4005,CA1,I,3300,,,CA1 LMR,CA1 LMR,CA1 (i)3300 LMR,CA1 (i)3300 (SS00) LMR,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,3,0,4023,N,,"neurogliaform, lacunosum-moleculare",0,"stratum lacunosum moleculare (693, 3684, 3714, 80885, 611512, 611522, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389, 700960, 701070) / stratum radiatum (3684, 3714, 611512, 611522, 611888, 612306, 612315, 612385, 612389, 701070)",0,0,0,0,0,NGF-LM citations,"22666191, 22119146, 22016519, 22623913, 21795545, 27783219",dendrites,,,,,,,,,,,,,,"3684, 3714, 80885, 611512, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389, 700960, 701070","3684, 3714, 611512, 611888, 612306, 612309, 612310,  612314, 612315, 612382, 612385, 612386, 612387, 612389, 700960, 701070",,,,,,,,,,,,interneuron specific targeting,2
N,4014,4005,CA1,I,3300,,,CA1 LMR,CA1 LMR,CA1 (i)3300 LMR,CA1 (i)3300 (SS00) LMR,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,3,0,4023,N,,"neurogliaform, lacunosum-moleculare",0,"stratum lacunosum moleculare (693, 3684, 3714, 80885, 611512, 611522, 611888, 612306, 612309, 612310, 612311, 612314, 612315, 612382, 612385, 612386, 612387, 612389, 700960, 701070) / stratum radiatum (3684, 3714, 611512, 611522, 611888, 612306, 612315, 612385, 612389, 701070)",0,0,0,0,0,NGF-LM citations,"22666191, 22119146, 22016519, 22623913, 21795545, 27783219",somata,,,,,,,,,,,,,,1,1,,,,,,,,,,,,interneuron specific targeting,2
N,4015,4076,CA1,I,3222,,,CA1 PPA QuadD,CA1 PPA QuadD,CA1 (i)3222 Perforant Path-Associated QuadD,CA1 (i)3222 (0S00) Perforant Path-Associated QuadD,S091204,Interneuron Specific:IS:CA1,S091204:Interneuron Specific:IS:CA1,4,0,4044,N,,,0,"stratum radiatum (612466, 612469, 630331)",0,0,0,0,0,,,axons,,,,,,,,,,,,,,"612461, 612469, 630331",,,,,,,,,,,,,,
N,4015,4076,CA1,I,3222,,,CA1 PPA QuadD,CA1 PPA QuadD,CA1 (i)3222 Perforant Path-Associated QuadD,CA1 (i)3222 (0S00) Perforant Path-Associated QuadD,S091204,Interneuron Specific:IS:CA1,S091204:Interneuron Specific:IS:CA1,4,0,4044,N,,,0,"stratum radiatum (612466, 612469, 630331)",0,1,0,0,0,,,dendrites,,,,,,,,,,,,,,612469,"612466, 612469, 630331",630331,612469,,,,,,,,,,,
N,4015,4076,CA1,I,3222,,,CA1 PPA QuadD,CA1 PPA QuadD,CA1 (i)3222 Perforant Path-Associated QuadD,CA1 (i)3222 (0S00) Perforant Path-Associated QuadD,S091204,Interneuron Specific:IS:CA1,S091204:Interneuron Specific:IS:CA1,4,0,4044,N,,,0,"stratum radiatum (612466, 612469, 630331)",0,1,0,0,0,,,somata,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
N,4016,4006,CA1,I,3200,p,DG_1000-Sub_100,CA1 Perforant Path-Assoc,CA1 PPA,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1 (i)3200p (SS00) Perforant Path-Associated,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,3,0,4043,N,,,0,"stratum lacunosum-moleculare (690, 3708, 80210, 611498, 611510, 611526, 630216, 630341, 700202, 700204, 700564, 700830, 700964)  / stratum radiatum (690, 3708, 80210, 611498, 611510, 611526, 630216, 630341, 700202, 700564, 700830, 700964)",0,0,0,0,0,PP citations,,axons,"3708, 80210, 611498, 611510, 611518, 630341",,,,,,,,,,,,,"690, 3708, 4015, 4027, 80210, 611498, 611510, 611518, 630216, 630341, 700204, 700564, 700830, 700964",,,,"611498, 611510, 611518, 630341",,,,,,,,,,
N,4016,4006,CA1,I,3200,p,DG_1000-Sub_100,CA1 Perforant Path-Assoc,CA1 PPA,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1 (i)3200p (SS00) Perforant Path-Associated,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,3,0,4043,N,,,0,"stratum lacunosum-moleculare (690, 3708, 80210, 611498, 611510, 611526, 630216, 630341, 700202, 700204, 700564, 700830, 700964)  / stratum radiatum (690, 3708, 80210, 611498, 611510, 611526, 630216, 630341, 700202, 700564, 700830, 700964)",0,0,0,0,0,PP citations,,dendrites,,,,,,,,,,,,,,"690, 3708, 80210, 611510, 611520, 611526, 630216, 630341, 700204, 700564, 700830, 700964","3708, 80210, 611510, 611520, 611526, 630216, 630341, 700204, 700564, 700830, 700964",,,,,,,,,,,,,
N,4016,4006,CA1,I,3200,p,DG_1000-Sub_100,CA1 Perforant Path-Assoc,CA1 PPA,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1 (i)3200p (SS00) Perforant Path-Associated,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,3,0,4043,N,,,0,"stratum lacunosum-moleculare (690, 3708, 80210, 611498, 611510, 611526, 630216, 630341, 700202, 700204, 700564, 700830, 700964)  / stratum radiatum (690, 3708, 80210, 611498, 611510, 611526, 630216, 630341, 700202, 700564, 700830, 700964)",0,0,0,0,0,PP citations,,somata,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
X,4017,4042,CA1,I,3200,p,CA3_10000,RRP-CA3,RRP-CA3,CA1 radiatum retrohippocampal projecting cell,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14048,packet,,radiatum retrohippocampal projecting,0,"stratum lacunosum-moleculare (631216, 631218, 631220) / stratum radiatum (631216, 631218)",0,0,0,0,0,,,axons,,,,,631218,,,,,,,,,"631216, 631218",,,,,,,,,,,,,,
X,4017,4042,CA1,I,3200,p,CA3_10000,RRP-CA3,RRP-CA3,CA1 radiatum retrohippocampal projecting cell,,S101304,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101304:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,14048,packet,,radiatum retrohippocampal projecting,0,"stratum lacunosum-moleculare (631216, 631218, 631220) / stratum radiatum (631216, 631218)",0,0,0,0,0,,,dendrites,,,,,,,,,,,,,,"631216, 631218","631216, 631218",,,,,,,,,,,,,
