ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Ephys Parameters Extracted,Ephys_Paramaters_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page,1
401501784310902,4015,"p360, Fig9B",10902,"""Fig. 9. Features of a regular-spiking CCK-IR [cholecystokinin-immunoreactive] trilaminar cell <% 4015 %> [in CA1]. ... B: Current injections (as indicated) reveal the regular-spiking characteristics of the cell.""",Vrest,01,[Y:<%4015%>:Vrest]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4015,11807843,All necessary morphological evidence is present in this self-same publication.,,,641
401504784310902,4015,"p360, Fig9B",10902,"""Fig. 9. Features of a regular-spiking CCK-IR [cholecystokinin-immunoreactive] trilaminar cell <% 4015 %> [in CA1]. ... B: Current injections (as indicated) reveal the regular-spiking characteristics of the cell.""",Vthresh,04,[Y:<%4015%>:Vthresh]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4015,11807843,All necessary morphological evidence is present in this self-same publication.,,,642
401506470020100,4015,"p71, Tab1",20100,"""Table 1. Passive and active physiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones <% 4015 %> in stratum radiatum [of CA1]""",APampl,06,[Y:<%4015%>:APampl]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,274
401507470020100,4015,"p71, Tab1",20100,"""Table 1. Passive and active physiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones <% 4015 %> in stratum radiatum [of CA1]""",APwidth,07,[Y:<%4015%>:APwidth]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,275
401505470020100,4015,"p71, Tab1",20100,"""Table 1. Passive and active physiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones <% 4015 %> in stratum radiatum [of CA1]""",fAHP,05,[Y:<%4015%>:fAHP]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,,4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,273
401502470020100,4015,"p71, Tab1",20100,"""Table 1. Passive and active physiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones <% 4015 %> in stratum radiatum [of CA1]""",Rin,02,[Y:<%4015%>:Rin]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,,4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,271
401503470020100,4015,"p71, Tab1",20100,"""Table 1. Passive and active physiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones <% 4015 %> in stratum radiatum [of CA1]""",tau,03,[Y:<%4015%>:tau]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,,4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,272
401501470020100,4015,"p71, Tab1",20100,"""Table 1. Passive and active physiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones <% 4015 %> in stratum radiatum [of CA1]""",Vrest,01,[Y:<%4015%>:Vrest]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,270
401504470010403,4015,"p72, Fig4C1",10403,"""Fig. 4. Electrophysiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones. Comparison of the active membrane properties of two basket cells <% 4079 %> (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells <% 4015 %> [in CA1] (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). (A1 , C1 ) Voltage responses of a basket and Schaffer collateral-associated cell, to hyperpolarising (-100 to -25 pA) and a small depolarising (+50 and +25 pA, respectively) current steps. Voltage responses to hyperpolarising current steps in the Schaffer collateral-associated cell show a pronounced rectification, or ‘sag’, which is present to a lesser degree in the basket cell. Note how the depolarising rebound potentials at the step offset of the two largest voltage responses in the Schaffer collateral-associated cell are able to generate rebound action potentials.""",Vthresh,04,[Y:<%4015%>:Vthresh]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,264
401510470010403,4015,"p72, Fig4C1",10403,"""Fig. 4. Electrophysiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones. Comparison of the active membrane properties of two basket cells <% 4079 %> (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells <% 4015 %> [in CA1] (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). (A1 , C1 ) Voltage responses of a basket and Schaffer collateral-associated cell, to hyperpolarising (-100 to -25 pA) and a small depolarising (+50 and +25 pA, respectively) current steps. Voltage responses to hyperpolarising current steps in the Schaffer collateral-associated cell show a pronounced rectification, or ‘sag’, which is present to a lesser degree in the basket cell. Note how the depolarising rebound potentials at the step offset of the two largest voltage responses in the Schaffer collateral-associated cell are able to generate rebound action potentials.""",sag,10,[Y:<%4015%>:sag]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",4015,11784700,Linking is based on authors' claim.,,,
401510470010404,4015,"p72, Fig4C2",10404,"""Fig. 4. Electrophysiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones. Comparison of the active membrane properties of two basket cells <% 4079 %> (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells <% 4015 %> [in CA1] (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). .. (A2, C2) Current-voltage plots of peak (_) and steady-state (_) hyperpolarising voltage responses as depicted in A1 and C1.""",sag,10,[Y:<%4015%>:sag]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,266
401509470010404,4015,"p72, Fig4D1",10404,"""Fig. 4. Electrophysiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones. Comparison of the active membrane properties of two basket cells <% 4079 %> (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells <% 4015 %> [in CA1] (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). ... (B1, D1) Voltage responses of a basket and Schaffer collateral-associated cell to a large (+325 and +150 pA, respectively) depolarising current step. ... Letters (a, b) represent the points from which spike adaptation ratios were calculated relative to point c (see main text for details).""",sAHP,09,[Y:<%4015%>:sAHP]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,,4015,11784700,All necessary morphological evidence is present in this self-same publication.,,,265
401508470010404,4015,"p72, Fig4D1",10404,"""Fig. 4. Electrophysiological properties of pro-CCK[cholecystokinin]-immunopositive interneurones. Comparison of the active membrane properties of two basket cells <% 4079 %> (A and B, cell identities 271100/4, P16, and 281100/4, P17, respectively) to two Schaffer collateral-associated cells <% 4015 %> [in CA1] (C and D, cell identities 310800/1, P12, and 040900/2, P16, respectively). ... (B1, D1) Voltage responses of a basket and Schaffer collateral-associated cell to a large (+325 and +150 pA, respectively) depolarising current step. ... Letters (a, b) represent the points from which spike adaptation ratios were calculated relative to point c (see main text for details).""",maxFR,08,[Y:<%4015%>:maxFR]{#1},"Cope DW, Maccaferri G, Márton LF, Roberts JD, Cobden PM, Somogyi P.",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus.,Neuroscience,2002,11784700,0,,,,,,,
401506333620100,4015,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4015 %> [in CA1]""",APampl,06,[Y:<%4015%>:APampl]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,893
401507333620100,4015,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4015 %> [in CA1]""",APwidth,07,[Y:<%4015%>:APwidth]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,894
401505333620100,4015,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4015 %> [in CA1]""",fAHP,05,[Y:<%4015%>:fAHP]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,892
401502333620100,4015,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4015 %> [in CA1]""",Rin,02,[Y:<%4015%>:Rin]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,890
401503333620100,4015,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4015 %> [in CA1]""",tau,03,[Y:<%4015%>:tau]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,891
401501333620100,4015,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4015 %> [in CA1]""",Vrest,01,[Y:<%4015%>:Vrest]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,889
401509333610302,4015,"p762, Fig3Ba",10302,"""Figure 3. Unitary IPSPs [inhibitory postsynaptic potentials] evoked by Schaffer-associated interneurons <% 4015 %> are mediated by GABA[gamma amino butyric acid]A receptors  ... Ba, accommodating train of action potentials in response to injecting a depolarizing current pulse (200 ms duration; 0•3 nA amplitude) into the interneuron. Brief trains of 4-5 presynaptic action potentials (Bb - single sweep) elicited incrementally summating IPSPs in the pyramidal cell.""",sAHP,09,[Y:<%4015%>:sAHP]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4015,9503336,All necessary morphological evidence is present in this self-same publication.,,,872
401504333610302,4015,"p762, Fig3Ba",10302,"""Figure 3. Unitary IPSPs [inhibitory postsynaptic potentials] evoked by Schaffer-associated interneurons <% 4015 %> are mediated by GABA[gamma amino butyric acid]A receptors  ... Ba, accommodating train of action potentials in response to injecting a depolarizing current pulse (200 ms duration; 0•3 nA amplitude) into the interneuron. Brief trains of 4-5 presynaptic action potentials (Bb - single sweep) elicited incrementally summating IPSPs in the pyramidal cell.""",Vthresh,04,[Y:<%4015%>:Vthresh]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4015,9503336,All necessary morphological evidence is present in this self-same publication.,,,871
402306516110401,4023,"p1723, Fig4A",10401,"""Fig. 4. Electrophysiological properties of the neuron shown in Fig. 3. (A) Voltage responses of the cell (upper traces) <% 4023 %> to depolarizing and hyperpolarizing current steps (lower traces). ... Calibration bar: 50 ms [(A) and (C)];""",APampl,06,[Y:<%4023%>:APampl]{#1},"Sik A, Ylinen A, Penttonen M, Buzsáki G.",Inhibitory CA1-CA3-hilar region feedback in the hippocampus.,Science,1994,8085161,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4023,8085161,All necessary morphological evidence is present in this self-same publication.,,,707
402305516110401,4023,"p1723, Fig4A",10401,"""Fig. 4. Electrophysiological properties of the neuron shown in Fig. 3. (A) Voltage responses of the cell (upper traces) <% 4023 %> to depolarizing and hyperpolarizing current steps (lower traces). ... Calibration bar: 50 ms [(A) and (C)];""",fAHP,05,[Y:<%4023%>:fAHP]{#1},"Sik A, Ylinen A, Penttonen M, Buzsáki G.",Inhibitory CA1-CA3-hilar region feedback in the hippocampus.,Science,1994,8085161,0,,4023,8085161,All necessary morphological evidence is present in this self-same publication.,,,706
402310516110401,4023,"p1723, Fig4A",10401,"""Fig. 4. Electrophysiological properties of the neuron shown in Fig. 3. (A) Voltage responses of the cell (upper traces) <% 4023 %> to depolarizing and hyperpolarizing current steps (lower traces). ... Calibration bar: 50 ms [(A) and (C)];""",sag,10,[Y:<%4023%>:sag]{#1},"Sik A, Ylinen A, Penttonen M, Buzsáki G.",Inhibitory CA1-CA3-hilar region feedback in the hippocampus.,Science,1994,8085161,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",4023,8085161,All necessary morphological evidence is present in this self-same publication.,,,708
402304516110401,4023,"p1723, Fig4A",10401,"""Fig. 4. Electrophysiological properties of the neuron shown in Fig. 3. (A) Voltage responses of the cell (upper traces) <% 4023 %> to depolarizing and hyperpolarizing current steps (lower traces). ... Calibration bar: 50 ms [(A) and (C)];""",Vthresh,04,[Y:<%4023%>:Vthresh]{#1},"Sik A, Ylinen A, Penttonen M, Buzsáki G.",Inhibitory CA1-CA3-hilar region feedback in the hippocampus.,Science,1994,8085161,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4023,8085161,All necessary morphological evidence is present in this self-same publication.,,,705
402806784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",APampl,06,[Y:<%4028%>:APampl]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,599
402805784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",fAHP,05,[Y:<%4028%>:fAHP]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,598
402802784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",Rin,02,[Y:<%4028%>:Rin]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,595
402810784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",sag,10,[Y:<%4028%>:sag]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,601
402809784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",sAHP,09,[Y:<%4028%>:sAHP]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,600
402803784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",tau,03,[Y:<%4028%>:tau]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,596
402801784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",Vrest,01,[Y:<%4028%>:Vrest]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,594
402804784311002,4028,"p361, Fig10B",11002,"""Fig. 10. Properties of a CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cell <% 4028 %> [in CA1]. ... B: Voltage responses of this regular-spiking interneurone to current pulses (amplitudes as indicated).""",Vthresh,04,[Y:<%4028%>:Vthresh]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,597
402806784311107,4028,"p363, Fig11G",11107,"""Fig. 11. Properties of a pair of synaptically coupled CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cells <% 4028 %> [in CA1]. A: FITC [ﬂuorescein isothiocyanate] immunoﬂuorescence for CCK in the presynaptic cell. B: DAB [3,  3p,  5,  5p-diaminobenzidine] staining of the presynaptic cell. C: FITC immunoﬂuorescence for CCK in the postsynaptic cell. D: DAB staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs [inhibitory postsynaptic potentials] in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 [micro]m in D (also applies to A–C), 100 [micro]m in E.""",APampl,06,[Y:<%4028%>:APampl]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,605
402805784311107,4028,"p363, Fig11G",11107,"""Fig. 11. Properties of a pair of synaptically coupled CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cells <% 4028 %> [in CA1]. A: FITC [ﬂuorescein isothiocyanate] immunoﬂuorescence for CCK in the presynaptic cell. B: DAB [3,  3p,  5,  5p-diaminobenzidine] staining of the presynaptic cell. C: FITC immunoﬂuorescence for CCK in the postsynaptic cell. D: DAB staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs [inhibitory postsynaptic potentials] in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 [micro]m in D (also applies to A–C), 100 [micro]m in E.""",fAHP,05,[Y:<%4028%>:fAHP]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,604
402810784311107,4028,"p363, Fig11G",11107,"""Fig. 11. Properties of a pair of synaptically coupled CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cells <% 4028 %> [in CA1]. A: FITC [ﬂuorescein isothiocyanate] immunoﬂuorescence for CCK in the presynaptic cell. B: DAB [3,  3p,  5,  5p-diaminobenzidine] staining of the presynaptic cell. C: FITC immunoﬂuorescence for CCK in the postsynaptic cell. D: DAB staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs [inhibitory postsynaptic potentials] in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 [micro]m in D (also applies to A–C), 100 [micro]m in E.""",sag,10,[Y:<%4028%>:sag]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,607
