Source_ID,Source_Name,Target_ID,Target_Name,Layers,Connection?,ePhysCType,RefIDs,Proper,Fuzzy-High,Fuzzy-Low,Amplitude,Kinetics,ST-Plasticity,LT-Plasticity
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1035,DG (i)2232 Basket,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1036,DG (i)2232 Basket CCK+,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1041,DG (e)2203p-CA3_00100 Hilar Ectopic Granule,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1043,DG (e)2323 Mossy MOLDEN,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1047,DG (e)2203p-CA3_00100 Adult-Born Immature Granule,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1050,DG (e)3000 Cajal-Retzius,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1063,DG (i)2210 Basket GRALDEN,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1064,DG (i)2210 Axo-axonic GRALDEN,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1075,DG (i)3300p-Sub_100 Wide-arbor Neurogliaform,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1078,DG (i)3200 Molecular Layer,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1093,DG (e)3000p-CA1_1000 Local-Projecting Cajal-Retzius,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1103,DG (i)2201 Interneuron Specific HIPRO,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1104,DG (i)2101 Interneuron Specific COLTAR,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1105,DG (i)2203 Interneuron Specific HIMOLD,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,1106,DG (i)2322 Interneuron Specific IMOT,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4000,CA1 (e)2223p-Sub_111-EC_000011 Pyramidal,CA1:SLM,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4003,CA1 (i)3333 Quadrilaminar,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4004,CA1 (i)3300p-DG_1110 LMR Projecting,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4005,CA1 (i)3300 LMR,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,DG:SMo; CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4012,CA1 (i)3000 Neurogliaform,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4013,CA1 (i)2333 Radial Trilaminar,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4015,CA1 (i)2311 Schaffer Collateral-Associated,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4020,CA1 (i)2223 Interneuron Specific O-Targeting QuadD,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4021,CA1 (i)2100 Interneuron Specific LM-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4022,CA1 (i)2003 Interneuron Specific LMO-O,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4036,CA1 (i)2232 Axo-Axonic,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4054,CA1 (e)2201 Radiatum Giant,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4055,CA1 (i)2233 Oriens/Alveus,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4056,CA1 (i)2300 Interneuron Specific LMR-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4076,CA1 (i)3222 Perforant Path-Associated QuadD,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4078,CA1 (i)2232 Basket,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4079,CA1 (i)2232 Basket CCK+,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4094,CA1 (e)3000 Cajal-Retzius,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4095,CA1 (i)2332 QuadD-RP,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4096,CA1 (i)2201 Interneuron Specific LMR-O,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4098,CA1 (e)2223p-Sub_111-EC_000011 Superficial Pyramidal,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4099,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4102,CA1 (i)3200 LMR-LM,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4107,CA1 (i)2300 LMR-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,4172,CA1 (e)3000p-DG_1000 Local-Projecting Cajal-Retzius,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,5001,Sub (e)331p-EC_000111 EC-Projecting Pyramidal,Sub:SM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,5002,Sub (i)210 Axo-axonic,Sub:SM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,5005,Sub (e)331p-CA1_1110 CA1-Projecting Pyramidal,Sub:SM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1000,DG (e)2201p-CA3_00110-CA2_0010 Granule,DG:SMo,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1001,DG (e)2311p-CA3_00100 Semilunar Granule,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1004,DG (i)3303 Total Molecular Layer,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1005,DG (i)3302 MOLAX,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1006,DG (i)3222 Outer Molecular Layer,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1007,DG (i)3000p-Sub_100 Neurogliaform,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1008,DG (i)3000 MOPP,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1009,DG (i)2322 HICAP,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1010,DG (i)2233 Axo-Axonic,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1024,DG (i)3300 COM-MOPP,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1027,DG (i)2333 AIPRIM,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1035,DG (i)2232 Basket,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1036,DG (i)2232 Basket CCK+,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1041,DG (e)2203p-CA3_00100 Hilar Ectopic Granule,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1043,DG (e)2323 Mossy MOLDEN,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1047,DG (e)2203p-CA3_00100 Adult-Born Immature Granule,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1050,DG (e)3000 Cajal-Retzius,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1063,DG (i)2210 Basket GRALDEN,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1064,DG (i)2210 Axo-axonic GRALDEN,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1075,DG (i)3300p-Sub_100 Wide-arbor Neurogliaform,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1078,DG (i)3200 Molecular Layer,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1093,DG (e)3000p-CA1_1000 Local-Projecting Cajal-Retzius,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1103,DG (i)2201 Interneuron Specific HIPRO,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1104,DG (i)2101 Interneuron Specific COLTAR,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1105,DG (i)2203 Interneuron Specific HIMOLD,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,1106,DG (i)2322 Interneuron Specific IMOT,DG:SMo,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4000,CA1 (e)2223p-Sub_111-EC_000011 Pyramidal,CA1:SLM,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4003,CA1 (i)3333 Quadrilaminar,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4004,CA1 (i)3300p-DG_1110 LMR Projecting,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4005,CA1 (i)3300 LMR,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,DG:SMo; CA1:SLM,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4012,CA1 (i)3000 Neurogliaform,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4013,CA1 (i)2333 Radial Trilaminar,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4015,CA1 (i)2311 Schaffer Collateral-Associated,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4020,CA1 (i)2223 Interneuron Specific O-Targeting QuadD,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4021,CA1 (i)2100 Interneuron Specific LM-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4022,CA1 (i)2003 Interneuron Specific LMO-O,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4036,CA1 (i)2232 Axo-Axonic,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4054,CA1 (e)2201 Radiatum Giant,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4055,CA1 (i)2233 Oriens/Alveus,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4056,CA1 (i)2300 Interneuron Specific LMR-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4076,CA1 (i)3222 Perforant Path-Associated QuadD,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4078,CA1 (i)2232 Basket,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4079,CA1 (i)2232 Basket CCK+,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4094,CA1 (e)3000 Cajal-Retzius,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4095,CA1 (i)2332 QuadD-RP,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4096,CA1 (i)2201 Interneuron Specific LMR-O,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4098,CA1 (e)2223p-Sub_111-EC_000011 Superficial Pyramidal,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4099,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4102,CA1 (i)3200 LMR-LM,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4107,CA1 (i)2300 LMR-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,4172,CA1 (e)3000p-DG_1000 Local-Projecting Cajal-Retzius,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4000,CA1 (e)2223p-Sub_111-EC_000011 Pyramidal,CA1:SLM,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4003,CA1 (i)3333 Quadrilaminar,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4004,CA1 (i)3300p-DG_1110 LMR Projecting,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4005,CA1 (i)3300 LMR,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4011,CA1 (i)3000p-DG_3000 Neurogliaform Projecting,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4012,CA1 (i)3000 Neurogliaform,CA1:SLM,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4013,CA1 (i)2333 Radial Trilaminar,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4015,CA1 (i)2311 Schaffer Collateral-Associated,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4020,CA1 (i)2223 Interneuron Specific O-Targeting QuadD,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4021,CA1 (i)2100 Interneuron Specific LM-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4022,CA1 (i)2003 Interneuron Specific LMO-O,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4036,CA1 (i)2232 Axo-Axonic,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4054,CA1 (e)2201 Radiatum Giant,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4055,CA1 (i)2233 Oriens/Alveus,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4056,CA1 (i)2300 Interneuron Specific LMR-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4076,CA1 (i)3222 Perforant Path-Associated QuadD,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4078,CA1 (i)2232 Basket,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4079,CA1 (i)2232 Basket CCK+,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4094,CA1 (e)3000 Cajal-Retzius,CA1:SLM,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4095,CA1 (i)2332 QuadD-RP,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4096,CA1 (i)2201 Interneuron Specific LMR-O,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4098,CA1 (e)2223p-Sub_111-EC_000011 Superficial Pyramidal,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4099,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4102,CA1 (i)3200 LMR-LM,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4107,CA1 (i)2300 LMR-R,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4012,CA1 (i)3000 Neurogliaform,4172,CA1 (e)3000p-DG_1000 Local-Projecting Cajal-Retzius,CA1:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4013,CA1 (i)2333 Radial Trilaminar,3007,CA2 (i)2232p-CA3_00030-CA1_0030 Wide-Arbor Basket,CA1:SP,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4013,CA1 (i)2333 Radial Trilaminar,4000,CA1 (e)2223p-Sub_111-EC_000011 Pyramidal,CA1:SR; CA1:SP; CA1:SO,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4013,CA1 (i)2333 Radial Trilaminar,4003,CA1 (i)3333 Quadrilaminar,CA1:SR; CA1:SP; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4013,CA1 (i)2333 Radial Trilaminar,4004,CA1 (i)3300p-DG_1110 LMR Projecting,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4013,CA1 (i)2333 Radial Trilaminar,4005,CA1 (i)3300 LMR,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
