id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,uniqueID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
23213,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23214,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23215,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23216,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23217,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23218,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23219,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23220,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23221,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23222,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23223,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23224,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23225,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23226,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23227,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23228,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23229,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23230,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23231,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23232,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23233,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23234,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23235,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23236,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23237,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23238,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23239,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23240,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23241,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23242,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23243,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23244,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23245,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23246,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23247,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23248,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23249,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23250,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23251,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23252,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23253,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23254,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23255,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23256,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23257,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23258,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23259,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23260,800192,"FIGURE 8. Morphology and physiology of LEC LIII principal neurons. (A) From left to right, Neurolucida drawings of one simple pyramidal neuron (P22), two typical complex pyramidal neurons (P20 and P18) and two multipolar LIII principal neurons (P15 and P14). Horizontal lines indicate borders between layers of LEC. Dendrites are represented in black and axons in red. Scale bar: 200 [micro]m.","p1268, Fig8A_2",22162008,0,data,,NULL,6007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23261,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23262,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23263,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23264,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23265,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23266,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23267,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
